orcid_id,code,country
0000-0001-6758-9575,MSU,US
0000-0001-6759-0349,MSU,AU
0000-0001-6763-7389,SPbSU,RU
0000-0001-6764-3826,MSU,RU
0000-0001-6769-3516,MSU,RU
0000-0001-6770-0878,MIT,SE
0000-0001-6770-4369,MSU,RU
0000-0001-6773-7160,MSU,RU
0000-0001-6777-6370,MIT,IL
0000-0001-6780-6816,MIT,US
0000-0001-6781-9633,MIT,US
0000-0001-6783-2328,MIT,US
0000-0001-6784-1590,MIPT,RU
0000-0001-6787-4288,MSU,RU
0000-0001-6791-4497,MSU,KZ
0000-0001-6791-4497,MSU,KZ
0000-0001-6791-5377,MIT,US
0000-0001-6794-037X,SPbSU,RU
0000-0001-6794-037X,SPbSU,RU
0000-0001-6798-1921,MIT,US
0000-0001-6798-1921,MIT,US
0000-0001-6803-5013,MIT,CY
0000-0001-6807-2770,MSU,LT
0000-0001-6813-5727,MIT,US
0000-0001-6816-8051,MIT,US
0000-0001-6816-8051,MIT,US
0000-0001-6820-9562,MIT,US
0000-0001-6824-1255,SPbSU,RU
0000-0001-6824-7999,MIT,US
0000-0001-6829-7515,SPbSU,RU
0000-0001-6838-3245,MIT,US
0000-0001-6839-928X,MIPT,RU
0000-0001-6840-0092,SPbSU,RU
0000-0001-6842-4289,MIPT,GB
0000-0001-6844-3594,MIT,US
0000-0001-6848-875X,MSU,RU
0000-0001-6853-3514,MSU,RU
0000-0001-6853-6643,MSU,RU
0000-0001-6856-0467,MSU,RU
0000-0001-6858-9403,MSU,RU
0000-0001-6860-348X,MIT,US
0000-0001-6861-1404,MIPT,RU
0000-0001-6861-1893,MSU,PL
0000-0001-6861-3960,MIPT,RU
0000-0001-6863-4489,SPbSU,RU
0000-0001-6869-9530,MIT,US
0000-0001-6875-2776,MIT,US
0000-0001-6875-5440,MIT,US
0000-0001-6876-0928,MIT,US
0000-0001-6888-172X,MSU,RU
0000-0001-6888-172X,MSU,RU
0000-0001-6888-172X,MSU,RU
0000-0001-6888-172X,MSU,RU
0000-0001-6894-2385,MIT,US
0000-0001-6894-6108,MIT,US
0000-0001-6899-592X,MIT,US
0000-0001-6900-8025,MIT,US
0000-0001-6906-975X,MIPT,RU
0000-0001-6908-5928,MIT,JP
0000-0001-6909-7507,MIT,US
0000-0001-6915-1665,MIT,US
0000-0001-6915-1665,MIT,US
0000-0001-6920-1167,MIT,US
0000-0001-6920-4157,MSU,RU
0000-0001-6920-427X,MSU,RU
0000-0001-6924-268X,MIT,KR
0000-0001-6930-3470,MIT,GB
0000-0001-6937-0104,MIT,US
0000-0001-6943-2512,SPbSU,GB
0000-0001-6952-0651,MSU,RU
0000-0001-6955-1730,MIT,US
0000-0001-6961-9977,MIT,US
0000-0001-6962-2172,MIPT,RU
0000-0001-6967-3391,SPbSU,RU
0000-0001-6971-2135,MIT,GB
0000-0001-6971-2135,MIT,GB
0000-0001-6971-2135,MIT,GB
0000-0001-6978-709X,SPbSU,BE
0000-0001-6978-709X,SPbSU,BE
0000-0001-6979-1857,MIT,US
0000-0001-6981-0106,SPbSU,RU
0000-0001-6981-1547,MIT,US
0000-0001-6981-1547,MIT,US
0000-0001-6987-4409,MIT,US
0000-0001-6987-4409,MIT,US
0000-0001-6989-395X,MIT,US
0000-0001-6991-9398,MIT,CN
0000-0001-6996-4084,SPbSU,RU
0000-0001-6997-627X,SPbSU,RU
0000-0001-6997-7176,MIPT,RU
0000-0001-6999-4187,SPbSU,RU
0000-0001-7000-4398,SPbSU,RU
0000-0001-7000-7847,MIT,US
0000-0001-7003-444X,MIT,US
0000-0001-7008-2652,MIT,DK
0000-0001-7010-8007,MIT,US
0000-0001-7010-8007,MIT,US
0000-0001-7011-4503,MSU,RU
0000-0001-7011-4503,MSU,RU
0000-0001-7012-9860,MIT,LV
0000-0001-7013-7115,MSU,DE
0000-0001-7015-1961,MIPT,RU
0000-0001-7018-4667,SPbSU,RU
0000-0001-7022-5166,MSU,RU
0000-0001-7023-2833,MIT,US
0000-0001-7026-7841,MIT,US
0000-0001-7037-9034,MIT,US
0000-0001-7037-9675,MIT,US
0000-0001-7039-9887,MSU,RU
0000-0001-7040-1641,MIT,US
0000-0001-7040-253X,MSU,US
0000-0001-7040-253X,MSU,US
0000-0001-7040-253X,MSU,US
0000-0001-7040-253X,MSU,US
0000-0001-7054-2137,MIT,GB
0000-0001-7056-5662,MSU,UZ
0000-0001-7058-1451,MSU,RU
0000-0001-7058-1451,MSU,RU
0000-0001-7060-369X,SPbSU,RU
0000-0001-7061-5295,MIT,US
0000-0001-7066-6033,MIPT,RU
0000-0001-7067-2628,MIT,US
0000-0001-7067-6928,SPbSU,RU
0000-0001-7068-248X,MIT,US
0000-0001-7071-9350,SPbSU,RU
0000-0001-7074-7925,MSU,RU
0000-0001-7074-7925,MSU,RU
0000-0001-7079-0624,SPbSU,RU
0000-0001-7079-4254,MIT,US
0000-0001-7081-258X,MIT,US
0000-0001-7081-9896,MSU,RU
0000-0001-7081-9896,MSU,RU
0000-0001-7082-5516,MIT,US
0000-0001-7085-6128,MIT,US
0000-0001-7087-5943,MIT,CA
0000-0001-7089-0668,MIT,US
0000-0001-7089-0668,MIT,US
0000-0001-7089-7640,MIT,PR
0000-0001-7090-1929,MSU,US
0000-0001-7090-1929,MSU,US
0000-0001-7090-3334,MIPT,RU
0000-0001-7090-3334,MIPT,RU
0000-0001-7090-7693,MIT,RU
0000-0001-7091-7162,MSU,RU
0000-0001-7091-7162,MSU,RU
0000-0001-7092-4629,MIT,US
0000-0001-7092-803X,MIT,US
0000-0001-7095-0739,MSU,US
0000-0001-7095-0739,MSU,US
0000-0001-7097-5952,MIT,US
0000-0001-7099-1127,MIT,US
0000-0001-7099-8513,MIT,NL
0000-0001-7104-6530,MIT,IT
0000-0001-7114-2995,MSU,RU
0000-0001-7114-611X,MIPT,RU
0000-0001-7116-5353,MIT,US
0000-0001-7116-5353,MIT,US
0000-0001-7117-3089,MSU,RU
0000-0001-7118-4132,MSU,NO
0000-0001-7123-1824,MIT,SE
0000-0001-7125-1235,MSU,RU
0000-0001-7127-9342,MIT,US
0000-0001-7130-2303,MIT,US
0000-0001-7131-4160,MSU,RU
0000-0001-7131-7898,MIPT,RU
0000-0001-7136-9540,MSU,RU
0000-0001-7140-115X,MIT,US
0000-0001-7146-0838,MIT,US
0000-0001-7147-3858,MIT,UA
0000-0001-7147-8237,MIT,US
0000-0001-7148-9665,MIT,US
0000-0001-7150-1863,SPbSU,RU
0000-0001-7151-1324,MSU,RU
0000-0001-7151-2765,MIT,US
0000-0001-7153-3101,MSU,RU
0000-0001-7159-5484,MSU,RU
0000-0001-7159-5484,MSU,RU
0000-0001-7161-2133,MIPT,RU
0000-0001-7161-5887,MIT,US
0000-0001-7161-6601,MIT,US
0000-0001-7162-920X,MIT,US
0000-0001-7163-7269,SPbSU,RU
0000-0001-7166-7871,MIT,US
0000-0001-7169-1978,SPbSU,RU
0000-0001-7169-1978,SPbSU,RU
0000-0001-7170-2905,MIT,US
0000-0001-7171-5976,MIT,TR
0000-0001-7171-5976,MIT,TR
0000-0001-7172-2033,MIT,US
0000-0001-7172-2033,MIT,US
0000-0001-7173-1829,MIT,AE
0000-0001-7177-989X,MIT,US
0000-0001-7178-0823,MSU,RU
0000-0001-7179-7414,MIT,US
0000-0001-7179-9487,SPbSU,RU
0000-0001-7186-5181,MIT,US
0000-0001-7188-8105,MIT,US
0000-0001-7189-4652,MIPT,BE
0000-0001-7203-040X,MIT,US
0000-0001-7205-1972,MSU,US
0000-0001-7209-6804,MIPT,RU
0000-0001-7210-6988,MSU,RU
0000-0001-7210-6988,MSU,RU
0000-0001-7214-1871,MIT,US
0000-0001-7215-7021,MIT,US
0000-0001-7219-4906,MIT,AU
0000-0001-7220-5345,SPbSU,RU
0000-0001-7226-5137,MSU,RU
0000-0001-7226-5137,MSU,RU
0000-0001-7226-9621,MIT,US
0000-0001-7226-9621,MIT,US
0000-0001-7227-6709,MSU,US
0000-0001-7227-6709,MSU,US
0000-0001-7229-1909,SPbSU,RU
0000-0001-7233-0736,MIT,PT
0000-0001-7235-974X,MIT,US
0000-0001-7235-974X,MIT,US
0000-0001-7243-6055,MSU,HU
0000-0001-7251-1879,MIT,US
0000-0001-7255-0990,MIT,TW
0000-0001-7257-9646,MIT,GB
0000-0001-7258-7777,MIT,US
0000-0001-7260-3095,SPbSU,RU
0000-0001-7260-7686,MIT,US
0000-0001-7262-0231,MSU,RU
0000-0001-7264-3628,MIT,US
0000-0001-7265-559X,SPbSU,UA
0000-0001-7267-0706,MSU,RU
0000-0001-7268-6249,MSU,RU
0000-0001-7268-6249,MSU,RU
0000-0001-7269-7423,SPbSU,RU
0000-0001-7271-9426,MIT,US
0000-0001-7273-5899,MIT,DE
0000-0001-7275-6761,MIT,GB
0000-0001-7279-2682,SPbSU,GB
0000-0001-7279-9067,SPbSU,RU
0000-0001-7282-8120,MIT,US
0000-0001-7287-7838,SPbSU,RU
0000-0001-7288-3779,MSU,RU
0000-0001-7288-6726,MIT,FR
0000-0001-7288-7649,MIPT,RU
0000-0001-7291-5558,MIT,US
0000-0001-7292-2790,MIT,US
0000-0001-7296-0551,MIT,US
0000-0001-7305-9001,MIT,US
0000-0001-7308-7344,MSU,RU
0000-0001-7308-9294,MIT,US
0000-0001-7312-7879,MIT,US
0000-0001-7316-6923,MIT,US
0000-0001-7317-8350,SPbSU,RU
0000-0001-7321-776X,MIT,US
0000-0001-7327-9979,MIT,US
0000-0001-7334-2413,SPbSU,RU
0000-0001-7337-1441,MIPT,RU
0000-0001-7337-2874,MSU,RU
0000-0001-7337-6787,MSU,RU
0000-0001-7338-5560,SPbSU,RU
0000-0001-7338-8104,MIT,US
0000-0001-7338-8104,MIT,US
0000-0001-7338-8104,MIT,US
0000-0001-7339-7190,MSU,RU
0000-0001-7343-3681,MIT,US
0000-0001-7346-6635,MIPT,RU
0000-0001-7346-8091,MIT,US
0000-0001-7348-0509,MIT,US
0000-0001-7348-3793,SPbSU,RU
0000-0001-7350-5550,MIPT,US
0000-0001-7350-5550,MIPT,US
0000-0001-7351-3251,MSU,CA
0000-0001-7351-7455,SPbSU,RU
0000-0001-7354-6141,MIT,US
0000-0001-7356-0445,MIT,US
0000-0001-7358-245X,MIT,US
0000-0001-7359-5904,MSU,RU
0000-0001-7362-703X,MSU,RU
0000-0001-7362-703X,MSU,RU
0000-0001-7368-0092,MSU,RU
0000-0001-7375-5680,MIT,US
0000-0001-7377-120X,MIT,SG
0000-0001-7377-1664,MIT,US
0000-0001-7377-3408,MSU,RU
0000-0001-7377-3408,MSU,RU
0000-0001-7378-9741,MSU,RU
0000-0001-7384-1837,MIT,US
0000-0001-7387-2414,MIT,CH
0000-0001-7389-2706,SPbSU,RU
0000-0001-7390-1879,MSU,RU
0000-0001-7390-1879,MSU,RU
0000-0001-7401-7604,MIT,US
0000-0001-7402-5751,MIPT,RU
0000-0001-7402-5751,MIPT,RU
0000-0001-7402-5751,MIPT,RU
0000-0001-7405-9839,MSU,RU
0000-0001-7411-2978,MIT,US
0000-0001-7413-6339,SPbSU,RU
0000-0001-7414-4670,MIPT,US
0000-0001-7418-8171,MSU,RU
0000-0001-7419-8820,MIPT,RU
0000-0001-7426-4824,MIPT,RU
0000-0001-7429-8469,MIT,US
0000-0001-7433-3607,MSU,RU
0000-0001-7433-3607,MSU,RU
0000-0001-7433-7675,MIT,CN
0000-0001-7434-5894,MSU,RU
0000-0001-7435-714X,MSU,RU
0000-0001-7435-9620,SPbSU,RU
0000-0001-7437-5057,MIT,US
0000-0001-7445-1240,SPbSU,RU
0000-0001-7445-5663,MIT,US
0000-0001-7448-3533,SPbSU,RU
0000-0001-7448-3533,SPbSU,RU
0000-0001-7450-0081,MSU,RU
0000-0001-7451-4408,SPbSU,RU
0000-0001-7457-4347,SPbSU,RU
0000-0001-7458-4545,MSU,US
0000-0001-7459-5906,MSU,RU
0000-0001-7459-5906,MSU,RU
0000-0001-7468-7392,MSU,RU
0000-0001-7470-4308,MSU,RU
0000-0001-7472-3007,MIT,US
0000-0001-7473-4873,MIT,US
0000-0001-7473-8567,SPbSU,RU
0000-0001-7475-5586,MIT,US
0000-0001-7476-0983,MSU,RU
0000-0001-7476-0983,MSU,RU
0000-0001-7479-4681,MSU,RU
0000-0001-7481-9703,MIT,US
0000-0001-7482-9602,MSU,RU
0000-0001-7482-9602,MSU,RU
0000-0001-7483-0945,MIPT,US
0000-0001-7484-4343,SPbSU,RU
0000-0001-7493-1762,MSU,PT
0000-0001-7493-1762,MSU,PT
0000-0001-7494-6577,SPbSU,RU
0000-0001-7500-0003,MSU,RU
0000-0001-7503-9557,MIT,US
0000-0001-7504-4778,MIPT,RU
0000-0001-7505-2866,MIT,KR
0000-0001-7505-2866,MIT,KR
0000-0001-7510-8575,MSU,RU
0000-0001-7519-0900,MSU,RU
0000-0001-7519-2578,MSU,FR
0000-0001-7519-2578,MSU,FR
0000-0001-7521-321X,MIT,DE
0000-0001-7523-8716,MIT,US
0000-0001-7526-6055,MIT,US
0000-0001-7527-4493,SPbSU,RU
0000-0001-7529-825X,MIPT,RU
0000-0001-7531-1629,MSU,RU
0000-0001-7533-9867,MSU,RU
0000-0001-7534-9707,SPbSU,RU
0000-0001-7537-9148,MIT,US
0000-0001-7543-5306,MIT,US
0000-0001-7543-6085,MSU,RU
0000-0001-7545-8719,MIT,US
0000-0001-7548-3316,SPbSU,SE
0000-0001-7548-3316,SPbSU,SE
0000-0001-7548-3316,SPbSU,SE
0000-0001-7548-8686,MIT,US
0000-0001-7548-8686,MIT,US
0000-0001-7555-8699,SPbSU,RU
0000-0001-7557-6424,MIT,US
0000-0001-7557-6918,MSU,RU
0000-0001-7559-9597,MIT,US
0000-0001-7560-881X,MSU,RU
0000-0001-7562-7623,MIT,US
0000-0001-7563-0232,MIT,US
0000-0001-7566-2189,MSU,RU
0000-0001-7566-4280,MIT,US
0000-0001-7570-2080,MIT,US
0000-0001-7570-2814,MSU,SE
0000-0001-7570-2814,MSU,SE
0000-0001-7574-8409,MIT,US
0000-0001-7577-5503,MSU,RU
0000-0001-7577-9758,SPbSU,RU
0000-0001-7580-1433,MIT,US
0000-0001-7581-4138,SPbSU,RU
0000-0001-7582-7692,MSU,RU
0000-0001-7598-8621,MIT,US
0000-0001-7603-9487,MIT,BR
0000-0001-7604-4999,SPbSU,RU
0000-0001-7605-0272,SPbSU,CH
0000-0001-7610-623X,SPbSU,RU
0000-0001-7610-623X,SPbSU,RU
0000-0001-7621-9146,MSU,MY
0000-0001-7629-3362,MIT,SG
0000-0001-7629-8067,MIT,US
0000-0001-7633-2376,MSU,RU
0000-0001-7633-2376,MSU,RU
0000-0001-7636-5936,MIT,US
0000-0001-7641-956X,SPbSU,RU
0000-0001-7643-8584,MIT,US
0000-0001-7645-930X,SPbSU,RU
0000-0001-7647-5991,MSU,RU
0000-0001-7655-5596,MIT,NO
0000-0001-7661-8462,MIPT,RU
0000-0001-7661-8462,MIPT,RU
0000-0001-7661-9019,MSU,RU
0000-0001-7671-2467,SPbSU,RU
0000-0001-7674-205X,MIT,BR
0000-0001-7679-0430,MIT,US
0000-0001-7681-5140,MIT,US
0000-0001-7682-0863,SPbSU,RU
0000-0001-7684-6211,MSU,RU
0000-0001-7684-6211,MSU,RU
0000-0001-7684-622X,MSU,RU
0000-0001-7694-8250,MIT,US
0000-0001-7696-3098,SPbSU,RU
0000-0001-7696-7216,MIT,US
0000-0001-7697-0837,MSU,RU
0000-0001-7697-0837,MSU,RU
0000-0001-7697-5865,MIT,JP
0000-0001-7698-1325,MIT,US
0000-0001-7698-5887,MSU,RU
0000-0001-7699-1400,MIT,US
0000-0001-7699-7773,SPbSU,RU
0000-0001-7699-7773,SPbSU,RU
0000-0001-7703-9497,SPbSU,RU
0000-0001-7704-2987,SPbSU,US
0000-0001-7706-7236,MIT,CN
0000-0001-7709-0276,MSU,RU
0000-0001-7709-113X,MSU,US
0000-0001-7711-3167,MSU,RU
0000-0001-7711-3167,MSU,RU
0000-0001-7715-4524,MIPT,RU
0000-0001-7715-4524,MIPT,RU
0000-0001-7717-3768,MSU,RU
0000-0001-7721-6115,MIT,US
0000-0001-7723-3177,SPbSU,RU
0000-0001-7723-5527,MIT,US
0000-0001-7727-5588,MIT,SG
0000-0001-7729-6178,MIT,US
0000-0001-7734-2402,MSU,RU
0000-0001-7737-5423,MIT,US
0000-0001-7737-5423,MIT,US
0000-0001-7738-5146,MIT,US
0000-0001-7741-1893,MIT,US
0000-0001-7741-2773,MSU,RU
0000-0001-7747-8625,MIT,US
0000-0001-7751-1587,SPbSU,RU
0000-0001-7758-7493,MSU,GB
0000-0001-7758-7493,MSU,GB
0000-0001-7761-085X,MIT,US
0000-0001-7766-089X,MIT,US
0000-0001-7767-1441,SPbSU,RU
0000-0001-7770-3706,MIPT,RU
0000-0001-7771-1685,MIT,US
0000-0001-7781-1635,MIT,US
0000-0001-7786-1878,MSU,RU
0000-0001-7795-8151,SPbSU,RU
0000-0001-7796-4498,SPbSU,RU
0000-0001-7797-2594,SPbSU,RU
0000-0001-7798-3357,MIT,US
0000-0001-7798-4405,SPbSU,RU
0000-0001-7801-0362,MIPT,US
0000-0001-7801-0362,MIPT,US
0000-0001-7804-8803,SPbSU,RU
0000-0001-7806-3739,MIPT,RU
0000-0001-7807-848X,MSU,RU
0000-0001-7807-848X,MSU,RU
0000-0001-7810-4713,SPbSU,RU
0000-0001-7813-236X,MIT,SA
0000-0001-7818-2869,MSU,RU
0000-0001-7821-0786,SPbSU,RU
0000-0001-7826-7942,MSU,ES
0000-0001-7826-7942,MSU,ES
0000-0001-7827-1271,MIT,US
0000-0001-7829-9362,MIT,CA
0000-0001-7830-4715,SPbSU,RU
0000-0001-7834-5824,MSU,RU
0000-0001-7835-3082,MIPT,RU
0000-0001-7835-3082,MIPT,RU
0000-0001-7835-6283,MIT,US
0000-0001-7837-158X,MIPT,RU
0000-0001-7838-8613,MIPT,SE
0000-0001-7845-9039,MSU,MX
0000-0001-7845-9039,MSU,MX
0000-0001-7848-6707,MSU,RU
0000-0001-7849-7035,SPbSU,US
0000-0001-7851-2629,MIT,US
0000-0001-7857-9460,MIT,US
0000-0001-7864-3071,MIT,SE
0000-0001-7865-2357,MIPT,RU
0000-0001-7869-4012,MIT,US
0000-0001-7871-3148,MIT,US
0000-0001-7872-0540,MIT,US
0000-0001-7874-0445,MIT,DE
0000-0001-7874-0736,MSU,CO
0000-0001-7875-7765,MSU,RU
0000-0001-7879-4021,MIT,US
0000-0001-7879-4021,MIT,US
0000-0001-7882-2061,MSU,RU
0000-0001-7883-3836,MIT,US
0000-0001-7884-8579,MSU,RU
0000-0001-7890-2061,SPbSU,RU
0000-0001-7890-2061,SPbSU,RU
0000-0001-7890-3590,MIPT,RU
0000-0001-7890-3590,MIPT,RU
0000-0001-7891-1187,MIT,US
0000-0001-7892-3727,MSU,RU
0000-0001-7892-8392,SPbSU,RU
0000-0001-7894-8641,MIT,US
0000-0001-7896-0261,MSU,RU
0000-0001-7896-0261,MSU,RU
0000-0001-7896-0261,MSU,RU
0000-0001-7896-0261,MSU,RU
0000-0001-7898-356X,MIT,CA
0000-0001-7902-0300,MIT,US
0000-0001-7902-9305,SPbSU,RU
0000-0001-7905-4092,MSU,RU
0000-0001-7907-3605,MIT,US
0000-0001-7910-394X,SPbSU,RU
0000-0001-7913-5714,MIT,US
0000-0001-7922-0249,MIT,US
0000-0001-7923-1538,MIT,US
0000-0001-7923-7112,MSU,RU
0000-0001-7928-0364,MIT,CN
0000-0001-7931-9572,SPbSU,RU
0000-0001-7931-9572,SPbSU,RU
0000-0001-7931-9572,SPbSU,RU
0000-0001-7933-3155,MIT,US
0000-0001-7934-7493,MSU,RU
0000-0001-7937-2621,MSU,RU
0000-0001-7937-3296,SPbSU,RU
0000-0001-7939-6789,MIT,GH
0000-0001-7940-3459,MIT,US
0000-0001-7942-302X,SPbSU,RU
0000-0001-7942-7741,MSU,RU
0000-0001-7942-7741,MSU,RU
0000-0001-7942-7848,MSU,RU
0000-0001-7943-3017,MIT,US
0000-0001-7949-1356,MIT,US
0000-0001-7949-4178,MIT,US
0000-0001-7949-6747,MIT,US
0000-0001-7951-2356,MSU,RU
0000-0001-7952-4496,MSU,RU
0000-0001-7952-4496,MSU,RU
0000-0001-7955-5639,SPbSU,DK
0000-0001-7955-5639,SPbSU,DK
0000-0001-7956-2361,MIT,US
0000-0001-7957-2922,MIT,KR
0000-0001-7957-6624,MSU,US
0000-0001-7957-6624,MSU,US
0000-0001-7960-4699,MIT,US
0000-0001-7960-6889,SPbSU,RU
0000-0001-7960-9385,MSU,RU
0000-0001-7961-4926,SPbSU,RU
0000-0001-7963-402X,MIT,US
0000-0001-7965-491X,MIT,US
0000-0001-7967-0418,MSU,FR
0000-0001-7967-0418,MSU,FR
0000-0001-7968-6903,MSU,RU
0000-0001-7975-0346,MSU,RU
0000-0001-7975-0346,MSU,RU
0000-0001-7977-5869,MIT,US
0000-0001-7978-4466,MIT,CA
0000-0001-7982-7577,MIT,US
0000-0001-7987-8462,MSU,RU
0000-0001-7988-1717,MIPT,RU
0000-0001-7992-2718,MIT,ES
0000-0001-7993-1323,SPbSU,RU
0000-0001-7999-5992,SPbSU,RU
0000-0001-8000-1107,MSU,RU
0000-0001-8001-2914,MIT,US
0000-0001-8010-9070,MIT,US
0000-0001-8020-1205,MIT,US
0000-0001-8020-1205,MIT,US
0000-0001-8024-5021,MSU,RU
0000-0001-8024-8935,MIT,PT
0000-0001-8027-0067,MIT,US
0000-0001-8028-9673,MIT,GB
0000-0001-8029-0973,MSU,IT
0000-0001-8030-1273,MIT,US
0000-0001-8031-1340,MIPT,NL
0000-0001-8035-317X,MIT,US
0000-0001-8038-5542,MIT,US
0000-0001-8039-5169,SPbSU,RU
0000-0001-8039-6452,MIT,US
0000-0001-8040-1565,SPbSU,RU
0000-0001-8049-1724,MSU,RU
0000-0001-8053-5037,MIT,US
0000-0001-8053-5619,SPbSU,US
0000-0001-8056-9405,MIT,US
0000-0001-8057-0844,MIT,US
0000-0001-8066-9166,SPbSU,RU
0000-0001-8073-6680,SPbSU,RU
0000-0001-8079-5349,MSU,RU
0000-0001-8082-834X,MIT,US
0000-0001-8085-4572,MIT,US
0000-0001-8086-6602,MSU,RU
0000-0001-8087-7918,SPbSU,RU
0000-0001-8092-5430,MSU,RU
0000-0001-8092-5430,MSU,RU
0000-0001-8095-6923,MSU,RU
0000-0001-8096-3912,MSU,RU
0000-0001-8100-879X,MIPT,RU
0000-0001-8102-7085,MSU,RU
0000-0001-8103-260X,MIT,US
0000-0001-8107-8552,SPbSU,RU
0000-0001-8108-0265,MSU,RU
0000-0001-8108-0265,MSU,RU
0000-0001-8113-2475,MIT,US
0000-0001-8114-736X,SPbSU,RU
0000-0001-8115-8317,MSU,RU
0000-0001-8119-9012,MIT,US
0000-0001-8120-3499,SPbSU,RU
0000-0001-8120-3499,SPbSU,RU
0000-0001-8126-9463,SPbSU,RU
0000-0001-8129-8985,MSU,RU
0000-0001-8132-563X,MIT,US
0000-0001-8137-2487,MIT,CN
0000-0001-8142-6772,MSU,CN
0000-0001-8143-3438,MSU,RU
0000-0001-8146-3012,MIPT,RU
0000-0001-8146-4648,MIT,US
0000-0001-8146-8753,MIPT,RU
0000-0001-8155-3261,MIT,US
0000-0001-8155-3261,MIT,US
0000-0001-8162-9254,MIT,US
0000-0001-8167-1559,MSU,AT
0000-0001-8167-1559,MSU,AT
0000-0001-8168-2784,MIT,KR
0000-0001-8170-7072,MIT,US
0000-0001-8171-1960,MSU,RU
0000-0001-8171-2322,MIT,US
0000-0001-8171-6294,MSU,RU
0000-0001-8171-6294,MSU,RU
0000-0001-8173-9699,MSU,RU
0000-0001-8176-4237,MIT,US
0000-0001-8177-0012,MIT,US
0000-0001-8183-8988,SPbSU,RU
0000-0001-8188-129X,MSU,RU
0000-0001-8188-129X,MSU,RU
0000-0001-8193-1664,MIT,CH
0000-0001-8199-4219,SPbSU,RU
0000-0001-8199-5860,MIT,US
0000-0001-8199-8084,MIT,GB
0000-0001-8200-6876,SPbSU,RU
0000-0001-8202-2147,SPbSU,KZ
0000-0001-8203-2134,SPbSU,ES
0000-0001-8207-529X,MIT,US
0000-0001-8208-8293,MIT,US
0000-0001-8210-0790,MIT,SG
0000-0001-8210-3860,MIT,US
0000-0001-8211-6485,MSU,US
0000-0001-8213-1845,MIT,US
0000-0001-8213-4907,MSU,RU
0000-0001-8216-9659,MSU,RU
0000-0001-8216-9659,MSU,RU
0000-0001-8216-9659,MSU,RU
0000-0001-8218-180X,MIT,IT
0000-0001-8219-0212,MIT,US
0000-0001-8220-6720,MSU,RU
0000-0001-8223-1520,MIT,US
0000-0001-8225-6509,MSU,US
0000-0001-8227-3018,MIT,US
0000-0001-8228-9247,MSU,US
0000-0001-8236-0728,MIPT,RU
0000-0001-8239-8566,MIT,BE
0000-0001-8240-8832,MIT,US
0000-0001-8241-1126,MSU,RU
0000-0001-8243-1151,SPbSU,RU
0000-0001-8248-6996,SPbSU,RU
0000-0001-8249-6924,SPbSU,RU
0000-0001-8252-7997,MSU,RU
0000-0001-8252-7997,MSU,RU
0000-0001-8255-5373,SPbSU,RU
0000-0001-8257-921X,MIT,US
0000-0001-8260-9271,MIT,US
0000-0001-8261-082X,MIPT,RU
0000-0001-8261-525X,SPbSU,GB
0000-0001-8261-971X,MIT,US
0000-0001-8264-8668,SPbSU,RU
0000-0001-8265-729X,MIPT,RU
0000-0001-8267-3425,MIT,US
0000-0001-8273-8188,SPbSU,RU
0000-0001-8275-6853,MSU,RU
0000-0001-8276-6074,SPbSU,RU
0000-0001-8276-8256,MIT,US
0000-0001-8276-9320,MIT,US
0000-0001-8280-4368,MIT,US
0000-0001-8281-2907,SPbSU,RU
0000-0001-8281-2907,SPbSU,RU
0000-0001-8281-6916,MIT,US
0000-0001-8285-7670,MIT,GB
0000-0001-8286-7887,MIT,GB
0000-0001-8287-9124,MIT,BR
0000-0001-8287-9976,MIT,US
0000-0001-8290-3825,MIT,US
0000-0001-8290-6831,MIPT,DE
0000-0001-8290-8300,MSU,RU
0000-0001-8292-9072,MIT,US
0000-0001-8298-8857,MIT,US
0000-0001-8299-0164,MIPT,RU
0000-0001-8306-3039,MIT,US
0000-0001-8309-8741,MIT,US
0000-0001-8311-0325,SPbSU,RU
0000-0001-8311-2590,MSU,RU
0000-0001-8312-4196,MIT,US
0000-0001-8314-885X,MIPT,RU
0000-0001-8319-5971,MIT,US
0000-0001-8319-5971,MIT,US
0000-0001-8321-2591,MSU,RU
0000-0001-8322-5106,MIT,US
0000-0001-8322-9983,MIT,AU
0000-0001-8323-2779,MIT,US
0000-0001-8323-9436,SPbSU,RU
0000-0001-8325-7116,MIPT,RU
0000-0001-8325-8725,SPbSU,RU
0000-0001-8327-3992,MSU,RU
0000-0001-8329-0645,MSU,RU
0000-0001-8329-0645,MSU,RU
0000-0001-8338-4668,MIT,US
0000-0001-8341-9453,MSU,RU
0000-0001-8342-9707,MIT,US
0000-0001-8343-1006,SPbSU,RU
0000-0001-8349-9270,MIT,US
0000-0001-8354-1387,MIPT,RU
0000-0001-8354-1512,MSU,UZ
0000-0001-8354-1512,MSU,UZ
0000-0001-8354-7965,MSU,RU
0000-0001-8362-4457,MIT,US
0000-0001-8362-4457,MIT,US
0000-0001-8367-0883,MIPT,RU
0000-0001-8369-1086,MSU,RU
0000-0001-8370-9952,MIT,SK
0000-0001-8371-0312,MIT,US
0000-0001-8374-2496,MSU,RU
0000-0001-8378-4979,MIT,US
0000-0001-8378-6069,MIT,US
0000-0001-8378-7715,MSU,RU
0000-0001-8387-2856,MSU,ZA
0000-0001-8392-0205,MIT,US
